10.9202 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'stimuls': '>><>>', 'condition': 'incongruent', 'response': 'left', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
10.9261 	EXP 	text_3: autoDraw = False
10.9261 	EXP 	text_3: autoDraw = False
10.9261 	EXP 	text_2: height = np.float64(0.05)
10.9261 	EXP 	text_2: height = np.float64(0.05)
10.9261 	EXP 	text_2: height = np.float64(0.05)
10.9261 	EXP 	text_2: text = '>><>>'
10.9261 	EXP 	text_2: autoDraw = True
11.2371 	EXP 	Device response: <KeyPress from None: t=11.232514625997283, value=right, duration=None>
11.2387 	DATA 	Keypress: right
11.2420 	EXP 	text_2: autoDraw = False
11.2420 	EXP 	text_3: autoDraw = True
11.3537 	EXP 	Device response: <KeyPress from None: t=11.232514625997283, value=right, duration=0.11644554199301638>
11.4368 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
11.4424 	EXP 	text_3: autoDraw = False
11.4424 	EXP 	text_3: autoDraw = False
11.4424 	EXP 	text_2: height = np.float64(0.05)
11.4424 	EXP 	text_2: height = np.float64(0.05)
11.4424 	EXP 	text_2: height = np.float64(0.05)
11.4424 	EXP 	text_2: text = '<<<<<'
11.4424 	EXP 	text_2: autoDraw = True
11.7762 	EXP 	Device response: <KeyPress from None: t=11.772509959002491, value=right, duration=None>
11.7777 	DATA 	Keypress: right
11.7845 	EXP 	text_2: autoDraw = False
11.7845 	EXP 	text_3: autoDraw = True
11.8871 	EXP 	Device response: <KeyPress from None: t=11.772509959002491, value=right, duration=0.10442245900048874>
11.9701 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
11.9740 	EXP 	text_3: autoDraw = False
11.9740 	EXP 	text_3: autoDraw = False
11.9740 	EXP 	text_2: text = '<<<<<'
11.9740 	EXP 	text_2: autoDraw = True
12.2091 	EXP 	Device response: <KeyPress from None: t=12.206500917993253, value=right, duration=None>
12.2178 	EXP 	text_2: autoDraw = False
12.2178 	EXP 	text_3: autoDraw = True
12.2212 	DATA 	Keypress: right
12.3590 	EXP 	Device response: <KeyPress from None: t=12.206500917993253, value=right, duration=0.14831750001758337>
12.4036 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'stimuls': '>><>>', 'condition': 'incongruent', 'response': 'left', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
12.4091 	EXP 	text_3: autoDraw = False
12.4091 	EXP 	text_3: autoDraw = False
12.4091 	EXP 	text_2: height = np.float64(0.05)
12.4091 	EXP 	text_2: height = np.float64(0.05)
12.4091 	EXP 	text_2: height = np.float64(0.05)
12.4091 	EXP 	text_2: text = '>><>>'
12.4091 	EXP 	text_2: autoDraw = True
12.6540 	EXP 	Device response: <KeyPress from None: t=12.649500125990016, value=right, duration=None>
12.6580 	EXP 	text_2: autoDraw = False
12.6580 	EXP 	text_3: autoDraw = True
12.6612 	DATA 	Keypress: right
12.7703 	EXP 	Device response: <KeyPress from None: t=12.649500125990016, value=right, duration=0.12030404200777411>
12.8424 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
12.8513 	EXP 	text_3: autoDraw = False
12.8513 	EXP 	text_3: autoDraw = False
12.8513 	EXP 	text_2: height = np.float64(0.05)
12.8513 	EXP 	text_2: height = np.float64(0.05)
12.8513 	EXP 	text_2: height = np.float64(0.05)
12.8513 	EXP 	text_2: text = '<<<<<'
12.8513 	EXP 	text_2: autoDraw = True
13.0701 	EXP 	Device response: <KeyPress from None: t=13.062474542995915, value=right, duration=None>
13.0716 	DATA 	Keypress: right
13.0751 	EXP 	text_2: autoDraw = False
13.0751 	EXP 	text_3: autoDraw = True
13.1927 	EXP 	Device response: <KeyPress from None: t=13.062474542995915, value=right, duration=0.12834912500693463>
13.2698 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'stimuls': '<<><<', 'condition': 'incongruent', 'response': 'right', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
13.2754 	EXP 	text_3: autoDraw = False
13.2754 	EXP 	text_3: autoDraw = False
13.2754 	EXP 	text_2: height = np.float64(0.05)
13.2754 	EXP 	text_2: height = np.float64(0.05)
13.2754 	EXP 	text_2: height = np.float64(0.05)
13.2754 	EXP 	text_2: text = '<<><<'
13.2754 	EXP 	text_2: autoDraw = True
13.4536 	EXP 	Device response: <KeyPress from None: t=13.451465543010272, value=right, duration=None>
13.4576 	EXP 	text_2: autoDraw = False
13.4576 	EXP 	text_3: autoDraw = True
13.4607 	DATA 	Keypress: right
13.5704 	EXP 	Device response: <KeyPress from None: t=13.451465543010272, value=right, duration=0.1124346659926232>
13.6425 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
13.6512 	EXP 	text_3: autoDraw = False
13.6512 	EXP 	text_3: autoDraw = False
13.6512 	EXP 	text_2: height = np.float64(0.05)
13.6512 	EXP 	text_2: height = np.float64(0.05)
13.6512 	EXP 	text_2: height = np.float64(0.05)
13.6512 	EXP 	text_2: text = '>>>>>'
13.6512 	EXP 	text_2: autoDraw = True
13.9038 	EXP 	Device response: <KeyPress from None: t=13.892486958997324, value=right, duration=None>
13.9053 	DATA 	Keypress: right
13.9086 	EXP 	text_2: autoDraw = False
13.9086 	EXP 	text_3: autoDraw = True
14.0205 	EXP 	Device response: <KeyPress from None: t=13.892486958997324, value=right, duration=0.12440683398745023>
14.1032 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
14.1085 	EXP 	text_3: autoDraw = False
14.1085 	EXP 	text_3: autoDraw = False
14.1085 	EXP 	text_2: height = np.float64(0.05)
14.1085 	EXP 	text_2: height = np.float64(0.05)
14.1085 	EXP 	text_2: height = np.float64(0.05)
14.1085 	EXP 	text_2: text = '<<<<<'
14.1085 	EXP 	text_2: autoDraw = True
14.2703 	EXP 	Device response: <KeyPress from None: t=14.265580500999931, value=right, duration=None>
14.2720 	DATA 	Keypress: right
14.2754 	EXP 	text_2: autoDraw = False
14.2754 	EXP 	text_3: autoDraw = True
14.3870 	EXP 	Device response: <KeyPress from None: t=14.265580500999931, value=right, duration=0.112229207996279>
14.4700 	EXP 	New trial (rep=1, index=0): <Trial 20 (0 in rep 1) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 1}>
14.4756 	EXP 	text_3: autoDraw = False
14.4756 	EXP 	text_3: autoDraw = False
14.4756 	EXP 	text_2: height = np.float64(0.05)
14.4756 	EXP 	text_2: height = np.float64(0.05)
14.4756 	EXP 	text_2: height = np.float64(0.05)
14.4756 	EXP 	text_2: text = '>>>>>'
14.4756 	EXP 	text_2: autoDraw = True
14.6764 	EXP 	Device response: <KeyPress from None: t=14.674452709004981, value=right, duration=None>
14.6845 	EXP 	text_2: autoDraw = False
14.6845 	EXP 	text_3: autoDraw = True
14.6876 	DATA 	Keypress: right
14.7929 	EXP 	Device response: <KeyPress from None: t=14.674452709004981, value=right, duration=0.11635179200675339>
14.8713 	EXP 	New trial (rep=1, index=1): <Trial 21 (1 in rep 1) data={'stimuls': '>><>>', 'condition': 'incongruent', 'response': 'left', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 1}>
14.8770 	EXP 	text_3: autoDraw = False
14.8770 	EXP 	text_3: autoDraw = False
14.8770 	EXP 	text_2: height = np.float64(0.05)
14.8770 	EXP 	text_2: height = np.float64(0.05)
14.8770 	EXP 	text_2: height = np.float64(0.05)
14.8770 	EXP 	text_2: text = '>><>>'
14.8770 	EXP 	text_2: autoDraw = True
15.0565 	EXP 	Device response: <KeyPress from None: t=15.053439709008671, value=right, duration=None>
15.0582 	DATA 	Keypress: right
15.0615 	EXP 	text_2: autoDraw = False
15.0615 	EXP 	text_3: autoDraw = True
15.2203 	EXP 	Device response: <KeyPress from None: t=15.053439709008671, value=right, duration=0.16045266698347405>
15.2537 	EXP 	New trial (rep=1, index=2): <Trial 22 (2 in rep 1) data={'stimuls': '>><>>', 'condition': 'incongruent', 'response': 'left', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 1}>
15.2576 	EXP 	text_3: autoDraw = False
15.2576 	EXP 	text_3: autoDraw = False
15.2576 	EXP 	text_2: text = '>><>>'
15.2576 	EXP 	text_2: autoDraw = True
15.5872 	EXP 	Device response: <KeyPress from None: t=15.581433209008537, value=right, duration=None>
15.5912 	EXP 	text_2: autoDraw = False
15.5912 	EXP 	text_3: autoDraw = True
15.5942 	DATA 	Keypress: right
15.6931 	EXP 	Device response: <KeyPress from None: t=15.581433209008537, value=right, duration=0.10833191699930467>
15.7759 	EXP 	New trial (rep=1, index=3): <Trial 23 (3 in rep 1) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 1}>
15.7845 	EXP 	text_3: autoDraw = False
15.7845 	EXP 	text_3: autoDraw = False
15.7845 	EXP 	text_2: height = np.float64(0.05)
15.7845 	EXP 	text_2: height = np.float64(0.05)
15.7845 	EXP 	text_2: height = np.float64(0.05)
15.7845 	EXP 	text_2: text = '>>>>>'
15.7845 	EXP 	text_2: autoDraw = True
15.9704 	EXP 	Device response: <KeyPress from None: t=15.968427584011806, value=right, duration=None>
15.9742 	EXP 	text_2: autoDraw = False
15.9742 	EXP 	text_3: autoDraw = True
15.9775 	DATA 	Keypress: right
16.1204 	EXP 	Device response: <KeyPress from None: t=15.968427584011806, value=right, duration=0.1483708749874495>
16.1605 	EXP 	New trial (rep=1, index=4): <Trial 24 (4 in rep 1) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 24, 'thisTrialN': 4, 'thisRepN': 1}>
16.1679 	EXP 	text_3: autoDraw = False
16.1679 	EXP 	text_3: autoDraw = False
16.1679 	EXP 	text_2: text = '>>>>>'
16.1679 	EXP 	text_2: autoDraw = True
16.3037 	EXP 	Device response: <KeyPress from None: t=16.299469376011984, value=right, duration=None>
16.3052 	DATA 	Keypress: right
16.3087 	EXP 	text_2: autoDraw = False
16.3087 	EXP 	text_3: autoDraw = True
